Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
12/10/22,18:30,54,45,45,VL,1,258,,,,,
12/10/22,18:30,55,21,45,VL,1,245,,,,,
12/10/22,18:31,1,99,44,VL,1,255,,,,,
12/10/22,18:31,6,6,42,VL,1,296,,,,,
12/10/22,18:31,11,2,39,PL,14,540,656,,,,
12/10/22,18:31,15,40,35,VL,1,255,,,,,
12/10/22,18:31,19,80,51,VL,1,257,,,,,
12/10/22,18:31,22,6,52,VL,1,257,,,,,
12/10/22,18:31,29,4,50,VL,1,256,,,,,
12/10/22,18:31,38,80,34,VL,1,257,,,,,
12/10/22,18:31,56,77,55,VL,1,259,,,,,
12/10/22,18:32,11,69,44,VL,1,269,,,,,
12/10/22,18:32,17,8,38,VL,1,258,,,,,
12/10/22,18:32,18,74,35,VL,1,257,,,,,
12/10/22,18:32,36,48,29,VL,1,256,,,,,
12/10/22,18:32,44,16,46,VL,1,244,,,,,
12/10/22,18:33,17,94,42,VL,1,282,,,,,
12/10/22,18:33,19,78,41,VL,1,268,,,,,
12/10/22,18:33,22,87,39,VL,1,255,,,,,
12/10/22,18:33,30,10,37,Moto,13,115,,,,,
12/10/22,18:33,34,7,36,VL,1,256,,,,,
12/10/22,18:33,37,46,33,VL,1,243,,,,,
12/10/22,18:33,51,50,48,VL,1,256,,,,,
12/10/22,18:34,10,51,39,VL,1,256,,,,,
12/10/22,18:34,12,93,41,VL,1,257,,,,,
12/10/22,18:34,18,57,36,VL,1,268,,,,,
12/10/22,18:34,19,54,36,VL,1,256,,,,,
12/10/22,18:34,22,56,35,VL,1,283,,,,,
12/10/22,18:34,25,61,35,VL,1,268,,,,,
12/10/22,18:34,29,74,35,VL,1,269,,,,,
12/10/22,18:34,34,81,33,VL,1,257,,,,,
12/10/22,18:34,39,57,54,VL,1,245,,,,,
12/10/22,18:34,46,65,45,VL,1,269,,,,,
12/10/22,18:35,15,26,37,VL,1,243,,,,,
12/10/22,18:35,27,80,55,VL,1,243,,,,,
12/10/22,18:35,29,94,47,VL,1,230,,,,,
12/10/22,18:35,36,9,42,VL,1,255,,,,,
12/10/22,18:35,48,58,29,VL,1,256,,,,,
12/10/22,18:35,51,15,25,VL,1,255,,,,,
12/10/22,18:35,52,85,24,VL,1,257,,,,,
12/10/22,18:35,55,64,27,VL,1,242,,,,,
12/10/22,18:36,1,98,46,VL,1,336,,,,,
12/10/22,18:36,24,93,54,VL,1,231,,,,,
12/10/22,18:36,29,46,62,VL,1,243,,,,,
12/10/22,18:36,34,94,45,VL,1,256,,,,,
12/10/22,18:36,42,19,46,VL,1,256,,,,,
12/10/22,18:36,53,8,38,VL,1,257,,,,,
12/10/22,18:36,57,29,36,VL,1,309,,,,,
12/10/22,18:37,5,76,44,VL,1,293,,,,,
12/10/22,18:37,7,47,41,VL,1,243,,,,,
12/10/22,18:37,8,15,32,Moto,13,128,,,,,
12/10/22,18:37,13,33,33,VL,1,257,,,,,
12/10/22,18:37,16,18,35,VL,1,256,,,,,
12/10/22,18:37,18,25,38,VL,1,243,,,,,
12/10/22,18:37,59,76,45,VL,1,245,,,,,
12/10/22,18:38,11,51,34,VL,1,256,,,,,
12/10/22,18:38,14,42,36,VL,1,244,,,,,
12/10/22,18:38,16,61,38,VL,1,258,,,,,
12/10/22,18:38,20,48,39,VL,1,243,,,,,
12/10/22,18:38,23,11,43,VL,1,271,,,,,
12/10/22,18:38,29,23,36,VL,1,258,,,,,
12/10/22,18:38,33,25,34,VL,1,257,,,,,
12/10/22,18:38,37,66,32,VL,1,257,,,,,
12/10/22,18:38,39,15,34,VL,1,269,,,,,
12/10/22,18:39,5,53,39,VL,1,282,,,,,
12/10/22,18:39,7,3,47,VL,1,232,,,,,
12/10/22,18:39,13,14,45,VL,1,230,,,,,
12/10/22,18:39,29,6,40,VL,1,258,,,,,
12/10/22,18:39,30,19,38,VL,1,231,,,,,
12/10/22,18:39,32,1,36,Moto,13,128,,,,,
12/10/22,18:39,32,66,40,VL,1,256,,,,,
12/10/22,18:39,33,90,44,VL,1,230,,,,,
12/10/22,18:39,35,63,35,Moto,13,166,,,,,
12/10/22,18:39,45,16,34,VL,1,257,,,,,
12/10/22,18:39,46,58,36,VL,1,257,,,,,
12/10/22,18:39,47,85,37,VL,1,230,,,,,
12/10/22,18:39,53,42,34,VL,1,346,,,,,
12/10/22,18:39,55,43,36,VL,1,258,,,,,
12/10/22,18:4,6,72,49,VL,1,256,,,,,
12/10/22,18:4,22,39,46,VL,1,245,,,,,
12/10/22,18:4,40,60,40,VL,1,256,,,,,
12/10/22,18:4,44,73,35,VL,1,269,,,,,
12/10/22,18:4,49,30,45,VL,1,256,,,,,
12/10/22,18:4,56,16,50,VL,1,244,,,,,
12/10/22,18:4,59,59,40,VL,1,244,,,,,
12/10/22,18:40,2,95,33,VL,1,271,,,,,
12/10/22,18:40,5,69,36,VL,1,283,,,,,
12/10/22,18:40,9,14,35,VL,1,244,,,,,
12/10/22,18:40,10,84,34,VL,1,256,,,,,
12/10/22,18:40,44,43,43,VL,1,256,,,,,
12/10/22,18:40,47,88,44,VL,1,257,,,,,
12/10/22,18:40,50,65,46,VL,1,245,,,,,
12/10/22,18:40,54,11,45,VL,1,258,,,,,
12/10/22,18:40,57,14,43,VL,1,256,,,,,
12/10/22,18:41,2,31,39,VL,1,255,,,,,
12/10/22,18:41,9,4,39,VL,1,242,,,,,
12/10/22,18:41,13,11,35,VL,1,243,,,,,
12/10/22,18:41,15,60,41,VL,1,257,,,,,
12/10/22,18:41,18,85,39,VL,1,269,,,,,
12/10/22,18:41,49,27,43,VL,2,411,,,,,
12/10/22,18:41,51,86,46,VL,1,244,,,,,
12/10/22,18:42,4,2,32,PL,7,295,205,346,,,
12/10/22,18:42,5,16,30,VL,12,231,412,,,,
12/10/22,18:42,8,50,28,VL,1,270,,,,,
12/10/22,18:42,11,15,28,VL,1,232,,,,,
12/10/22,18:42,44,20,41,VL,1,255,,,,,
12/10/22,18:42,48,59,41,VL,1,256,,,,,
12/10/22,18:42,52,21,37,VL,1,269,,,,,
12/10/22,18:42,54,27,36,VL,1,270,,,,,
12/10/22,18:42,56,78,34,VL,1,257,,,,,
12/10/22,18:43,6,23,61,VL,1,284,,,,,
12/10/22,18:43,8,97,51,VL,1,267,,,,,
12/10/22,18:43,10,93,52,VL,1,308,,,,,
12/10/22,18:43,14,77,44,VL,1,244,,,,,
12/10/22,18:43,21,75,37,VL,1,231,,,,,
12/10/22,18:44,0,39,47,VL,1,270,,,,,
12/10/22,18:44,7,18,43,VL,1,244,,,,,
12/10/22,18:44,13,18,36,VL,1,269,,,,,
12/10/22,18:44,22,44,44,VL,1,242,,,,,
12/10/22,18:44,27,32,45,VL,1,243,,,,,
12/10/22,18:44,31,32,50,VL,1,270,,,,,
12/10/22,18:44,33,45,42,VL,1,245,,,,,
12/10/22,18:45,8,9,49,VL,1,258,,,,,
12/10/22,18:45,23,78,41,VL,1,193,,,,,
12/10/22,18:45,28,80,45,VL,2,435,,,,,
12/10/22,18:45,33,2,38,VL,1,243,,,,,
12/10/22,18:45,38,68,44,VL,1,258,,,,,
12/10/22,18:45,42,25,44,VL,1,256,,,,,
12/10/22,18:45,45,37,41,VL,1,256,,,,,
12/10/22,18:45,49,94,41,VL,1,283,,,,,
12/10/22,18:46,18,76,44,VL,1,258,,,,,
12/10/22,18:46,20,74,42,VL,1,282,,,,,
12/10/22,18:46,26,27,36,VL,1,269,,,,,
12/10/22,18:46,27,97,38,VL,1,231,,,,,
12/10/22,18:46,30,26,38,VL,1,283,,,,,
12/10/22,18:46,32,31,37,VL,1,256,,,,,
12/10/22,18:46,35,46,39,VL,1,269,,,,,
12/10/22,18:46,37,37,36,VL,1,255,,,,,
12/10/22,18:46,39,70,36,VL,1,255,,,,,
12/10/22,18:46,49,55,39,VL,1,244,,,,,
12/10/22,18:47,18,95,42,VL,1,244,,,,,
12/10/22,18:47,22,82,50,VL,1,243,,,,,
12/10/22,18:47,33,33,34,PL,14,540,668,,,,
12/10/22,18:47,38,7,29,VL,2,358,,,,,
12/10/22,18:47,47,2,38,VL,1,257,,,,,
12/10/22,18:47,48,27,40,Moto,13,127,,,,,
12/10/22,18:47,52,4,31,VL,2,373,,,,,
12/10/22,18:47,54,45,32,VL,1,256,,,,,
12/10/22,18:47,57,44,32,VL,1,256,,,,,
12/10/22,18:47,59,78,41,VL,1,192,,,,,
12/10/22,18:47,59,42,31,VL,1,193,,,,,
12/10/22,18:48,10,4,43,VL,1,269,,,,,
12/10/22,18:48,15,8,44,VL,1,243,,,,,
12/10/22,18:48,28,20,36,Moto,13,115,,,,,
12/10/22,18:48,31,94,43,VL,1,244,,,,,
12/10/22,18:48,35,27,48,VL,1,245,,,,,
12/10/22,18:48,42,81,48,VL,1,257,,,,,
12/10/22,18:48,47,78,41,VL,1,255,,,,,
12/10/22,18:48,50,24,41,VL,1,270,,,,,
12/10/22,18:48,53,19,44,VL,1,255,,,,,
12/10/22,18:49,30,64,81,Moto,13,140,,,,,
12/10/22,18:49,32,87,41,VL,1,320,,,,,
12/10/22,18:49,35,99,36,PL,2,502,,,,,
12/10/22,18:49,37,79,38,VL,1,244,,,,,
12/10/22,18:49,40,39,36,VL,1,256,,,,,
12/10/22,18:5,28,24,45,VL,1,283,,,,,
12/10/22,18:5,29,66,42,Moto,13,128,,,,,
12/10/22,18:5,31,51,40,VL,1,268,,,,,
12/10/22,18:5,33,51,41,VL,1,245,,,,,
12/10/22,18:5,38,67,41,VL,1,242,,,,,
12/10/22,18:5,40,61,42,VL,1,245,,,,,
12/10/22,18:5,44,96,40,VL,1,257,,,,,
12/10/22,18:5,46,72,40,VL,1,268,,,,,
12/10/22,18:5,58,21,40,VL,1,256,,,,,
12/10/22,18:50,26,9,40,VL,1,271,,,,,
12/10/22,18:50,29,97,37,VL,1,257,,,,,
12/10/22,18:50,34,81,31,VL,1,281,,,,,
12/10/22,18:50,36,33,30,VL,1,270,,,,,
12/10/22,18:50,37,92,41,VL,1,193,,,,,
12/10/22,18:50,38,10,31,VL,1,256,,,,,
12/10/22,18:50,51,34,29,VL,1,255,,,,,
12/10/22,18:51,13,78,48,VL,1,285,,,,,
12/10/22,18:51,15,57,51,VL,1,257,,,,,
12/10/22,18:51,34,64,45,VL,1,257,,,,,
12/10/22,18:51,36,83,43,VL,1,259,,,,,
12/10/22,18:51,52,29,42,Moto,13,153,,,,,
12/10/22,18:51,59,9,37,VL,1,256,,,,,
12/10/22,18:52,16,19,37,VL,1,257,,,,,
12/10/22,18:52,24,24,40,VL,1,243,,,,,
12/10/22,18:52,30,29,41,VL,1,243,,,,,
12/10/22,18:52,35,86,43,VL,1,244,,,,,
12/10/22,18:52,39,0,49,VL,1,231,,,,,
12/10/22,18:53,2,49,32,VL,1,230,,,,,
12/10/22,18:53,8,76,43,VL,1,271,,,,,
12/10/22,18:53,13,2,53,VL,1,258,,,,,
12/10/22,18:53,25,83,34,VL,1,257,,,,,
12/10/22,18:53,28,60,46,VL,1,255,,,,,
12/10/22,18:53,31,85,42,VL,1,245,,,,,
12/10/22,18:53,42,69,43,VL,1,271,,,,,
12/10/22,18:53,44,19,43,VL,2,374,,,,,
12/10/22,18:54,6,70,48,VL,1,256,,,,,
12/10/22,18:54,11,18,41,VL,1,193,,,,,
12/10/22,18:54,11,90,34,VL,1,257,,,,,
12/10/22,18:54,13,46,39,VL,1,255,,,,,
12/10/22,18:54,14,94,35,VL,1,257,,,,,
12/10/22,18:54,20,99,41,VL,1,258,,,,,
12/10/22,18:55,8,94,44,VL,1,257,,,,,
12/10/22,18:55,10,82,42,VL,1,269,,,,,
12/10/22,18:55,14,35,40,VL,1,271,,,,,
12/10/22,18:55,16,73,39,VL,1,268,,,,,
12/10/22,18:55,21,90,45,VL,1,256,,,,,
12/10/22,18:55,23,55,43,VL,1,256,,,,,
12/10/22,18:55,46,70,25,VL,1,229,,,,,
12/10/22,18:56,1,92,32,VL,1,257,,,,,
12/10/22,18:56,2,89,31,VL,1,243,,,,,
12/10/22,18:56,5,91,32,VL,1,296,,,,,
12/10/22,18:56,25,80,11,VL,1,281,,,,,
12/10/22,18:56,52,14,39,VL,1,258,,,,,
12/10/22,18:56,54,55,44,VL,1,258,,,,,
12/10/22,18:57,0,58,42,VL,1,271,,,,,
12/10/22,18:57,3,63,38,VL,1,270,,,,,
12/10/22,18:57,47,47,38,VL,1,256,,,,,
12/10/22,18:57,50,15,41,VL,1,257,,,,,
12/10/22,18:57,51,89,41,VL,1,231,,,,,
12/10/22,18:57,54,81,39,VL,1,230,,,,,
12/10/22,18:58,2,93,49,VL,2,436,,,,,
12/10/22,18:58,6,46,48,VL,1,269,,,,,
12/10/22,18:58,25,38,44,VL,1,230,,,,,
12/10/22,18:58,29,57,44,VL,1,258,,,,,
12/10/22,18:58,45,34,53,VL,1,270,,,,,
12/10/22,18:58,47,63,49,VL,1,257,,,,,
12/10/22,18:58,56,9,40,VL,1,242,,,,,
12/10/22,18:58,58,22,39,VL,1,258,,,,,
12/10/22,18:58,59,61,39,VL,1,245,,,,,
12/10/22,18:59,14,50,41,VL,1,245,,,,,
12/10/22,18:59,44,23,51,VL,1,268,,,,,
12/10/22,18:59,45,34,62,VL,1,271,,,,,
12/10/22,18:59,51,54,52,VL,1,243,,,,,
12/10/22,18:6,1,98,58,VL,1,283,,,,,
12/10/22,18:6,19,59,42,VL,1,269,,,,,
12/10/22,18:6,25,19,47,VL,1,257,,,,,
12/10/22,18:6,26,47,40,Moto,13,140,,,,,
12/10/22,18:6,37,98,55,VL,1,258,,,,,
12/10/22,18:6,47,50,28,Moto,13,154,,,,,
12/10/22,18:7,12,92,45,VL,1,243,,,,,
12/10/22,18:7,22,65,44,VL,1,244,,,,,
12/10/22,18:7,31,19,48,VL,1,256,,,,,
12/10/22,18:7,35,87,47,VL,1,256,,,,,
12/10/22,18:7,39,86,37,VL,1,256,,,,,
12/10/22,18:8,10,7,62,VL,1,231,,,,,
12/10/22,18:8,16,73,48,VL,1,242,,,,,
12/10/22,18:8,26,24,41,Moto,13,154,,,,,
12/10/22,18:8,27,92,36,VL,1,255,,,,,
12/10/22,18:8,38,56,39,VL,1,243,,,,,
12/10/22,18:8,40,66,38,VL,2,359,,,,,
12/10/22,18:8,45,52,37,VL,1,270,,,,,
12/10/22,18:9,4,5,52,VL,1,268,,,,,
12/10/22,18:9,25,4,43,VL,1,192,,,,,
12/10/22,18:9,27,52,47,VL,1,256,,,,,
12/10/22,18:9,32,6,52,VL,1,230,,,,,
12/10/22,18:9,36,3,54,VL,1,245,,,,,
12/10/22,18:9,38,74,46,VL,1,245,,,,,
12/10/22,18:9,47,93,37,PL,14,269,769,,,,
12/10/22,19:0,6,34,42,VL,1,268,,,,,
12/10/22,19:0,11,92,42,VL,1,245,,,,,
12/10/22,19:0,19,69,31,VL,1,309,,,,,
12/10/22,19:0,21,43,30,VL,1,242,,,,,
12/10/22,19:0,24,61,29,VL,1,256,,,,,
12/10/22,19:0,24,85,48,PL,7,595,466,0,,,
12/10/22,19:0,27,99,31,VL,1,256,,,,,
12/10/22,19:0,31,90,32,VL,1,257,,,,,
12/10/22,19:0,35,66,27,VL,1,257,,,,,
12/10/22,19:1,5,22,53,VL,1,285,,,,,
12/10/22,19:1,6,99,53,VL,1,258,,,,,
12/10/22,19:1,10,80,41,VL,1,256,,,,,
12/10/22,19:1,15,58,41,VL,1,258,,,,,
12/10/22,19:1,19,20,48,VL,1,308,,,,,
12/10/22,19:1,25,54,44,VL,1,281,,,,,
12/10/22,19:1,31,38,32,VL,1,243,,,,,
12/10/22,19:1,35,35,30,VL,1,256,,,,,
12/10/22,19:1,38,13,31,VL,1,243,,,,,
12/10/22,19:1,44,43,37,VL,1,231,,,,,
12/10/22,19:1,49,43,48,VL,1,245,,,,,
12/10/22,19:10,29,64,37,VL,1,255,,,,,
12/10/22,19:10,40,71,55,VL,1,258,,,,,
12/10/22,19:10,53,16,34,VL,1,296,,,,,
12/10/22,19:10,57,2,35,VL,1,244,,,,,
12/10/22,19:10,59,66,35,VL,1,257,,,,,
12/10/22,19:11,1,94,34,VL,1,257,,,,,
12/10/22,19:11,7,9,35,VL,1,256,,,,,
12/10/22,19:11,23,42,56,VL,1,258,,,,,
12/10/22,19:11,41,40,42,VL,1,245,,,,,
12/10/22,19:11,46,25,39,VL,1,257,,,,,
12/10/22,19:11,49,75,40,VL,1,256,,,,,
12/10/22,19:11,52,15,47,VL,1,243,,,,,
12/10/22,19:12,12,86,58,VL,1,308,,,,,
12/10/22,19:12,31,8,45,VL,1,243,,,,,
12/10/22,19:12,33,87,43,VL,1,257,,,,,
12/10/22,19:12,38,21,40,VL,1,257,,,,,
12/10/22,19:12,41,60,50,VL,1,295,,,,,
12/10/22,19:12,43,78,49,VL,1,272,,,,,
12/10/22,19:12,52,93,37,VL,1,308,,,,,
12/10/22,19:12,54,75,35,VL,1,257,,,,,
12/10/22,19:13,20,11,42,VL,1,256,,,,,
12/10/22,19:13,29,51,40,VL,1,256,,,,,
12/10/22,19:13,32,53,36,VL,1,256,,,,,
12/10/22,19:13,36,99,41,VL,1,256,,,,,
12/10/22,19:13,41,51,40,VL,1,335,,,,,
12/10/22,19:13,46,76,46,VL,1,271,,,,,
12/10/22,19:13,49,81,40,VL,1,268,,,,,
12/10/22,19:13,52,54,40,VL,1,255,,,,,
12/10/22,19:13,54,37,41,VL,1,282,,,,,
12/10/22,19:14,14,24,36,VL,1,230,,,,,
12/10/22,19:14,37,88,32,VL,1,257,,,,,
