ID,Catégorie,Horodate,Entrant,Sortant
2477,VELO,2022/10/04 15:57:47.882,x,
2480,VELO,2022/10/04 15:58:15.683,x,
2483,VELO,2022/10/04 15:58:17.083,x,
2481,VL,2022/10/04 15:58:17.350,,x
101441,VL,2022/10/04 15:58:19.417,x,
2482,VELO,2022/10/04 15:58:19.617,x,
2492,VL,2022/10/04 15:58:45.281,,x
2493,VELO,2022/10/04 15:59:05.947,,x
2496,VELO,2022/10/04 15:59:40.482,x,
101450,VELO,2022/10/04 16:00:30.749,x,
2502,VL,2022/10/04 16:00:39.614,,x
2503,VELO,2022/10/04 16:00:46.814,x,
2510,VELO,2022/10/04 16:01:04.814,,x
101456,VELO,2022/10/04 16:02:13.814,x,
2520,VELO,2022/10/04 16:02:48.080,x,
2521,VL,2022/10/04 16:03:05.480,,x
2523,VL,2022/10/04 16:03:58.745,,x
2524,VL,2022/10/04 16:05:21.411,,x
2525,VELO,2022/10/04 16:05:28.878,,x
2526,VL,2022/10/04 16:05:31.345,,x
2528,VELO,2022/10/04 16:05:40.545,x,
101471,VELO,2022/10/04 16:06:41.145,x,
2537,VELO,2022/10/04 16:06:44.345,,x
2543,VL,2022/10/04 16:06:46.611,,x
2546,VELO,2022/10/04 16:07:03.942,,x
2547,VL,2022/10/04 16:07:08.475,,x
2550,VELO,2022/10/04 16:07:20.146,x,
2551,EDPM,2022/10/04 16:07:22.812,,x
2553,VL,2022/10/04 16:07:29.014,,x
2555,VL,2022/10/04 16:07:46.344,,x
2556,VELO,2022/10/04 16:08:18.543,x,
2558,VL,2022/10/04 16:08:33.143,,x
2560,VL,2022/10/04 16:08:39.208,,x
2561,VL,2022/10/04 16:09:22.610,,x
2562,VELO,2022/10/04 16:09:25.411,,x
101474,VELO,2022/10/04 16:09:31.476,x,
2565,VELO,2022/10/04 16:09:56.477,x,
2566,VL,2022/10/04 16:10:02.475,,x
2568,VELO,2022/10/04 16:10:32.877,,x
2570,VELO,2022/10/04 16:10:37.742,x,
2571,VL,2022/10/04 16:11:05.542,,x
2572,VL,2022/10/04 16:11:12.808,,x
2573,VL,2022/10/04 16:11:30.273,,x
2579,VELO,2022/10/04 16:11:44.542,,x
101476,VL,2022/10/04 16:11:53.941,x,
101477,VL,2022/10/04 16:12:10.275,x,
2582,VL,2022/10/04 16:13:21.873,,x
2594,VELO,2022/10/04 16:13:57.740,,x
2597,VELO,2022/10/04 16:13:58.340,,x
2601,VELO,2022/10/04 16:14:19.674,,x
2602,VELO,2022/10/04 16:14:59.938,,x
2604,VL,2022/10/04 16:15:04.539,,x
2605,VL,2022/10/04 16:15:08.672,,x
2606,VELO,2022/10/04 16:15:22.075,x,
2607,VELO,2022/10/04 16:15:34.273,x,
2608,VELO,2022/10/04 16:15:36.674,,x
101481,VELO,2022/10/04 16:15:49.606,x,
101484,VELO,2022/10/04 16:15:52.474,x,
2612,VELO,2022/10/04 16:15:56.408,,x
2614,VELO,2022/10/04 16:16:11.272,,x
2615,VELO,2022/10/04 16:16:54.805,x,
2616,VL,2022/10/04 16:16:56.936,,x
2617,VELO,2022/10/04 16:17:46.071,x,
2618,VL,2022/10/04 16:17:48.603,,x
2619,VL,2022/10/04 16:18:01.269,,x
2620,VELO,2022/10/04 16:18:25.270,,x
2621,VELO,2022/10/04 16:18:27.538,,x
101495,VL,2022/10/04 16:21:14.702,x,
2633,VELO,2022/10/04 16:21:39.968,,x
2642,VL,2022/10/04 16:22:45.100,,x
101499,VELO,2022/10/04 16:22:46.635,,x
101500,VL,2022/10/04 16:23:04.935,x,
2654,VL,2022/10/04 16:25:39.864,,x
101505,VELO,2022/10/04 16:26:24.134,,x
101507,VELO,2022/10/04 16:26:48.066,x,
2660,VELO,2022/10/04 16:28:20.064,,x
101508,VL,2022/10/04 16:28:53.700,x,
2662,VELO,2022/10/04 16:29:21.431,x,
2665,MOTO,2022/10/04 16:29:53.597,,x
101509,VL,2022/10/04 16:30:08.132,x,
2668,VELO,2022/10/04 16:31:29.430,,x
2669,VL,2022/10/04 16:31:35.097,,x
2670,VL,2022/10/04 16:31:48.228,,x
2674,VL,2022/10/04 16:32:22.093,,x
101515,VELO,2022/10/04 16:32:30.761,,x
101516,VL,2022/10/04 16:32:42.030,x,
2678,VELO,2022/10/04 16:32:54.628,x,
101517,VELO,2022/10/04 16:33:01.762,x,
101523,VELO,2022/10/04 16:34:30.627,x,
101525,VELO,2022/10/04 16:35:03.028,x,
2685,VELO,2022/10/04 16:35:20.761,,x
2686,VELO,2022/10/04 16:36:03.362,,x
2687,VL,2022/10/04 16:36:09.494,,x
2688,VELO,2022/10/04 16:36:30.760,x,
2689,VL,2022/10/04 16:38:32.957,,x
2690,VELO,2022/10/04 16:39:04.091,x,
101528,VL,2022/10/04 16:39:14.027,x,
2694,VELO,2022/10/04 16:39:24.089,,x
2693,VELO,2022/10/04 16:39:24.622,,x
2695,VELO,2022/10/04 16:39:26.689,,x
2696,VL,2022/10/04 16:39:28.889,,x
2697,VL,2022/10/04 16:39:33.157,,x
101531,VL,2022/10/04 16:40:07.958,x,
2701,VELO,2022/10/04 16:41:53.691,,x
2704,VELO,2022/10/04 16:42:01.953,,x
2707,VELO,2022/10/04 16:43:15.089,x,
2708,VL,2022/10/04 16:43:45.020,,x
2710,VELO,2022/10/04 16:43:47.220,,x
2711,VELO,2022/10/04 16:43:52.022,x,
2712,VELO,2022/10/04 16:44:43.020,x,
2713,VELO,2022/10/04 16:45:01.953,x,
2724,VL,2022/10/04 16:47:52.619,,x
2725,VL,2022/10/04 16:48:02.954,,x
2729,VELO,2022/10/04 16:49:07.086,,x
2727,VL,2022/10/04 16:49:07.619,,x
2728,VL,2022/10/04 16:49:11.352,,x
2730,VL,2022/10/04 16:49:35.286,,x
101535,VL,2022/10/04 16:49:43.153,x,
101540,VELO,2022/10/04 16:49:56.019,x,
2738,EDPM,2022/10/04 16:50:03.686,x,
101541,VELO,2022/10/04 16:50:09.751,,x
2739,VELO,2022/10/04 16:50:13.083,x,
2741,VELO,2022/10/04 16:50:20.685,,x
101544,VL,2022/10/04 16:50:31.883,x,
101547,VELO,2022/10/04 16:50:37.418,x,
2751,VELO,2022/10/04 16:51:09.550,,x
2752,VELO,2022/10/04 16:51:11.483,,x
2755,VELO,2022/10/04 16:51:21.752,x,
2778,VL,2022/10/04 16:51:35.685,,x
2787,VELO,2022/10/04 16:51:57.083,,x
101559,VL,2022/10/04 16:52:02.352,x,
2789,VL,2022/10/04 16:52:16.416,,x
2792,VL,2022/10/04 16:52:35.951,,x
2793,VL,2022/10/04 16:52:37.951,,x
2799,VELO,2022/10/04 16:53:23.081,,x
2801,VELO,2022/10/04 16:53:48.146,x,
2802,VL,2022/10/04 16:53:58.480,,x
2803,VELO,2022/10/04 16:54:06.747,x,
2804,VL,2022/10/04 16:54:11.548,,x
2805,VELO,2022/10/04 16:54:27.083,,x
2807,VELO,2022/10/04 16:54:38.347,,x
2808,VL,2022/10/04 16:54:46.083,,x
2810,VELO,2022/10/04 16:54:46.750,,x
2811,VELO,2022/10/04 16:54:51.883,,x
2809,VL,2022/10/04 16:54:58.880,,x
2814,VL,2022/10/04 16:55:01.080,,x
2816,EDPM,2022/10/04 16:55:20.815,,x
2818,VL,2022/10/04 16:55:40.548,,x
2819,VELO,2022/10/04 16:55:44.414,x,
2821,VELO,2022/10/04 16:56:16.478,,x
2822,VL,2022/10/04 16:56:20.481,,x
2823,VELO,2022/10/04 16:56:49.348,,x
2824,VELO,2022/10/04 16:57:01.214,,x
101571,VELO,2022/10/04 16:57:21.279,,x
101572,VELO,2022/10/04 16:57:21.347,,x
101575,VELO,2022/10/04 16:57:22.613,,x
2834,VELO,2022/10/04 16:57:45.614,,x
2835,VL,2022/10/04 16:57:47.749,,x
2839,VL,2022/10/04 16:57:53.947,,x
2840,VL,2022/10/04 16:57:59.480,,x
2842,VELO,2022/10/04 16:58:03.679,x,
2841,VL,2022/10/04 16:59:05.079,,x
2860,VELO,2022/10/04 16:59:06.880,x,
2847,VL,2022/10/04 16:59:07.943,,x
2848,VL,2022/10/04 16:59:12.611,,x
2863,VELO,2022/10/04 16:59:16.878,x,
2879,VELO,2022/10/04 16:59:49.078,,x
2862,VL,2022/10/04 17:00:08.433,,x
2870,VL,2022/10/04 17:00:10.899,,x
2883,VELO,2022/10/04 17:00:17.163,,x
2886,VELO,2022/10/04 17:00:21.831,,x
2888,VL,2022/10/04 17:00:25.431,,x
2891,VL,2022/10/04 17:00:28.230,,x
2892,VELO,2022/10/04 17:00:29.296,x,
2894,VELO,2022/10/04 17:00:37.698,x,
2893,VELO,2022/10/04 17:00:38.231,,x
2898,VELO,2022/10/04 17:00:50.096,x,
2908,VELO,2022/10/04 17:01:23.629,x,
2896,VL,2022/10/04 17:01:35.164,,x
2909,VL,2022/10/04 17:01:39.165,,x
2911,VL,2022/10/04 17:01:41.431,,x
2912,VELO,2022/10/04 17:01:42.231,,x
2913,VL,2022/10/04 17:01:44.497,,x
2914,VL,2022/10/04 17:01:47.964,,x
2915,VELO,2022/10/04 17:01:56.899,,x
101585,VELO,2022/10/04 17:01:58.431,,x
101586,VELO,2022/10/04 17:02:01.963,,x
2917,VELO,2022/10/04 17:02:42.096,,x
2920,VELO,2022/10/04 17:03:02.031,x,
2921,VELO,2022/10/04 17:03:05.365,,x
2922,VL,2022/10/04 17:03:09.430,,x
2924,VL,2022/10/04 17:03:12.163,,x
2928,VELO,2022/10/04 17:03:19.429,,x
2931,VELO,2022/10/04 17:03:24.296,,x
2925,VL,2022/10/04 17:03:38.829,,x
2933,VL,2022/10/04 17:03:42.030,,x
2934,VL,2022/10/04 17:03:44.965,,x
2935,VL,2022/10/04 17:04:02.162,,x
2936,VL,2022/10/04 17:04:06.296,,x
101592,VELO,2022/10/04 17:04:40.761,x,
2942,VL,2022/10/04 17:04:48.961,,x
2943,VL,2022/10/04 17:04:51.228,,x
2944,VL,2022/10/04 17:04:53.761,,x
2950,VELO,2022/10/04 17:04:56.162,x,
2951,VL,2022/10/04 17:05:01.827,,x
2955,VELO,2022/10/04 17:05:26.226,,x
2958,VELO,2022/10/04 17:05:48.493,x,
2959,VELO,2022/10/04 17:06:03.493,,x
2960,VELO,2022/10/04 17:06:09.027,,x
2961,VL,2022/10/04 17:06:11.160,,x
2962,VL,2022/10/04 17:06:13.961,,x
2963,VELO,2022/10/04 17:06:19.963,x,
2964,VL,2022/10/04 17:06:28.093,,x
2970,VELO,2022/10/04 17:06:31.360,x,
101597,VELO,2022/10/04 17:06:36.960,x,
2965,VL,2022/10/04 17:06:56.894,,x
2967,VL,2022/10/04 17:06:57.626,,x
2984,VELO,2022/10/04 17:07:03.826,,x
2985,VL,2022/10/04 17:07:18.493,,x
2973,VL,2022/10/04 17:07:21.824,,x
2979,VL,2022/10/04 17:07:24.693,,x
2983,VL,2022/10/04 17:07:26.426,,x
2991,VL,2022/10/04 17:07:28.960,,x
2992,VL,2022/10/04 17:07:32.960,,x
2993,VL,2022/10/04 17:08:10.626,,x
2994,VL,2022/10/04 17:08:12.824,,x
2995,VL,2022/10/04 17:08:16.292,,x
3019,VELO,2022/10/04 17:08:54.558,,x
3027,VELO,2022/10/04 17:09:14.026,x,
2997,VL,2022/10/04 17:09:16.760,,x
3028,VELO,2022/10/04 17:09:18.226,,x
2998,VL,2022/10/04 17:09:39.559,,x
3000,VL,2022/10/04 17:09:43.093,,x
3044,VL,2022/10/04 17:09:45.424,,x
3059,VELO,2022/10/04 17:10:14.759,,x
3067,VELO,2022/10/04 17:10:20.757,,x
3068,VL,2022/10/04 17:10:32.025,,x
3070,VL,2022/10/04 17:10:35.824,,x
3071,VL,2022/10/04 17:10:38.290,,x
3072,VELO,2022/10/04 17:11:49.360,x,
3073,VL,2022/10/04 17:11:50.893,,x
3074,VL,2022/10/04 17:11:59.160,,x
3075,VL,2022/10/04 17:12:04.091,,x
3079,EDPM,2022/10/04 17:12:29.089,,x
3080,VELO,2022/10/04 17:12:47.957,x,
3076,VL,2022/10/04 17:12:47.957,,x
3084,VL,2022/10/04 17:13:07.490,,x
101620,VELO,2022/10/04 17:13:34.090,x,
101622,VELO,2022/10/04 17:13:36.357,x,
3097,VL,2022/10/04 17:13:45.823,,x
3098,VL,2022/10/04 17:13:49.359,,x
3099,VELO,2022/10/04 17:13:57.357,x,
3100,VELO,2022/10/04 17:13:59.154,,x
3101,VELO,2022/10/04 17:14:00.221,,x
3102,VELO,2022/10/04 17:14:02.821,,x
3103,VELO,2022/10/04 17:14:23.090,x,
3104,VL,2022/10/04 17:14:26.490,,x
3105,VELO,2022/10/04 17:14:29.557,,x
3117,VELO,2022/10/04 17:15:22.487,,x
3118,VELO,2022/10/04 17:15:23.688,x,
3119,VELO,2022/10/04 17:15:24.753,x,
3120,VL,2022/10/04 17:15:26.889,,x
3123,VL,2022/10/04 17:16:25.755,,x
3124,VL,2022/10/04 17:16:30.822,,x
3127,VELO,2022/10/04 17:16:45.756,x,
3128,VELO,2022/10/04 17:17:00.423,x,
3129,VL,2022/10/04 17:17:05.288,,x
3131,VL,2022/10/04 17:17:57.154,,x
3134,VELO,2022/10/04 17:18:03.557,,x
3137,VELO,2022/10/04 17:18:24.420,,x
101634,VELO,2022/10/04 17:18:30.487,x,
101636,VELO,2022/10/04 17:18:40.550,x,
3142,VELO,2022/10/04 17:19:10.087,,x
3143,VL,2022/10/04 17:19:18.886,,x
3144,VL,2022/10/04 17:19:26.487,,x
101641,VELO,2022/10/04 17:19:30.019,x,
3146,VELO,2022/10/04 17:19:38.218,,x
3147,VELO,2022/10/04 17:19:38.618,,x
3148,VL,2022/10/04 17:19:48.152,,x
101643,VELO,2022/10/04 17:20:08.352,,x
3152,VL,2022/10/04 17:20:46.818,,x
3153,VL,2022/10/04 17:20:50.951,,x
3157,VL,2022/10/04 17:20:53.219,,x
3158,VL,2022/10/04 17:20:55.686,,x
3159,VELO,2022/10/04 17:21:09.684,,x
3163,VELO,2022/10/04 17:21:23.218,,x
3169,VELO,2022/10/04 17:21:36.484,,x
3175,VL,2022/10/04 17:21:51.351,,x
3176,VELO,2022/10/04 17:22:02.551,,x
3177,VL,2022/10/04 17:22:40.220,,x
101646,VL,2022/10/04 17:22:52.419,x,
3178,VL,2022/10/04 17:22:57.420,,x
3179,VELO,2022/10/04 17:22:57.685,,x
3181,VL,2022/10/04 17:23:02.018,,x
3182,VL,2022/10/04 17:23:26.417,,x
3183,VL,2022/10/04 17:23:33.885,,x
3189,VELO,2022/10/04 17:23:35.814,,x
3188,VL,2022/10/04 17:23:37.216,,x
3190,VELO,2022/10/04 17:24:14.018,x,
3191,VELO,2022/10/04 17:24:14.818,,x
3194,VL,2022/10/04 17:24:28.415,,x
3195,VELO,2022/10/04 17:24:40.016,,x
3198,VELO,2022/10/04 17:25:01.484,x,
3199,VL,2022/10/04 17:25:12.684,,x
3200,VELO,2022/10/04 17:26:20.017,x,
3201,VELO,2022/10/04 17:26:24.414,,x
3202,VL,2022/10/04 17:26:29.682,,x
3203,VELO,2022/10/04 17:26:51.148,,x
3213,VELO,2022/10/04 17:27:36.283,x,
3215,VELO,2022/10/04 17:27:51.612,,x
3216,VELO,2022/10/04 17:28:31.746,,x
3217,VELO,2022/10/04 17:28:34.680,x,
3219,VELO,2022/10/04 17:28:50.814,,x
3220,VELO,2022/10/04 17:28:54.348,,x
3226,VELO,2022/10/04 17:29:04.613,,x
3228,VL,2022/10/04 17:29:18.481,,x
3230,VL,2022/10/04 17:29:37.079,,x
3231,VL,2022/10/04 17:30:07.546,,x
3233,VELO,2022/10/04 17:30:58.080,,x
3236,VELO,2022/10/04 17:31:27.279,x,
3237,VELO,2022/10/04 17:31:31.079,x,
3238,VELO,2022/10/04 17:31:43.812,,x
3239,VELO,2022/10/04 17:31:44.746,,x
3240,VL,2022/10/04 17:31:54.080,,x
3243,VL,2022/10/04 17:32:30.412,,x
3246,EDPM,2022/10/04 17:32:36.280,,x
3250,VELO,2022/10/04 17:32:58.408,,x
3256,EDPM,2022/10/04 17:33:13.412,,x
3261,VELO,2022/10/04 17:34:22.476,,x
3262,VELO,2022/10/04 17:34:23.543,,x
101663,VELO,2022/10/04 17:34:29.476,x,
3266,VL,2022/10/04 17:34:32.478,,x
3267,VELO,2022/10/04 17:34:42.277,,x
3268,VELO,2022/10/04 17:34:54.543,,x
3269,VELO,2022/10/04 17:34:56.944,,x
3270,VELO,2022/10/04 17:35:00.143,,x
3271,VELO,2022/10/04 17:35:09.143,,x
3272,VELO,2022/10/04 17:35:37.943,x,
3273,VL,2022/10/04 17:35:43.143,,x
3274,VL,2022/10/04 17:36:09.141,,x
101664,VELO,2022/10/04 17:36:37.144,,x
3278,VELO,2022/10/04 17:37:01.876,x,
3279,VELO,2022/10/04 17:37:02.609,x,
3280,VL,2022/10/04 17:37:06.010,,x
3281,VL,2022/10/04 17:37:10.678,,x
3282,VELO,2022/10/04 17:37:13.545,x,
3286,VELO,2022/10/04 17:37:38.876,,x
3288,VELO,2022/10/04 17:37:46.410,,x
3291,EDPM,2022/10/04 17:37:57.943,,x
3292,VL,2022/10/04 17:38:06.076,,x
3293,EDPM,2022/10/04 17:38:10.043,,x
3294,VL,2022/10/04 17:38:33.141,,x
3295,VELO,2022/10/04 17:38:51.409,x,
3296,UT,2022/10/04 17:38:54.276,,x
3297,VELO,2022/10/04 17:38:58.207,x,
3300,VELO,2022/10/04 17:39:38.742,,x
3302,VELO,2022/10/04 17:39:55.076,,x
101674,VELO,2022/10/04 17:40:33.740,x,
3298,VL,2022/10/04 17:40:37.273,,x
3301,VL,2022/10/04 17:40:40.140,,x
3312,VELO,2022/10/04 17:41:33.407,,x
3314,VELO,2022/10/04 17:41:40.341,x,
101679,VL,2022/10/04 17:41:58.940,x,
3318,VELO,2022/10/04 17:42:32.206,,x
3319,VELO,2022/10/04 17:42:33.474,,x
3321,VELO,2022/10/04 17:42:36.275,,x
3322,VELO,2022/10/04 17:42:36.275,,x
3320,VELO,2022/10/04 17:42:36.540,,x
3323,VELO,2022/10/04 17:42:37.539,,x
101680,VELO,2022/10/04 17:42:49.005,x,
3335,EDPM,2022/10/04 17:42:54.404,,x
3336,VELO,2022/10/04 17:43:25.470,,x
3337,VELO,2022/10/04 17:43:44.604,x,
3338,VL,2022/10/04 17:43:45.471,,x
3340,VELO,2022/10/04 17:43:54.740,x,
3341,VELO,2022/10/04 17:44:10.137,,x
3342,VELO,2022/10/04 17:44:12.672,,x
3343,VELO,2022/10/04 17:44:28.005,,x
3345,VL,2022/10/04 17:44:32.139,,x
3351,VELO,2022/10/04 17:44:38.937,,x
3353,VL,2022/10/04 17:44:42.671,,x
3354,VELO,2022/10/04 17:44:44.138,,x
101685,VL,2022/10/04 17:45:40.806,x,
101686,VELO,2022/10/04 17:45:42.940,,x
101688,VELO,2022/10/04 17:45:55.004,x,
3369,VELO,2022/10/04 17:46:11.404,x,
3370,VL,2022/10/04 17:46:32.137,,x
3371,VELO,2022/10/04 17:46:42.736,,x
3372,VELO,2022/10/04 17:46:56.737,x,
3373,VELO,2022/10/04 17:47:13.034,x,
3375,VL,2022/10/04 17:47:20.702,,x
3376,VELO,2022/10/04 17:47:30.301,,x
3377,VL,2022/10/04 17:47:42.101,,x
3378,VELO,2022/10/04 17:47:57.101,,x
3380,VELO,2022/10/04 17:48:17.301,,x
3383,VELO,2022/10/04 17:48:21.567,,x
3386,VELO,2022/10/04 17:48:25.635,,x
3391,VELO,2022/10/04 17:48:29.970,x,
3400,VELO,2022/10/04 17:49:04.401,x,
3398,VELO,2022/10/04 17:49:04.668,,x
3401,VL,2022/10/04 17:49:27.668,,x
3403,VELO,2022/10/04 17:49:56.801,x,
3404,VELO,2022/10/04 17:50:06.368,,x
3410,VELO,2022/10/04 17:51:05.801,,x
3411,VL,2022/10/04 17:51:17.267,,x
3412,VL,2022/10/04 17:51:21.934,,x
3417,VELO,2022/10/04 17:51:24.667,x,
3418,VELO,2022/10/04 17:51:34.034,,x
3419,VELO,2022/10/04 17:51:34.300,x,
3420,VELO,2022/10/04 17:51:35.235,x,
3433,VELO,2022/10/04 17:52:49.866,,x
3437,VELO,2022/10/04 17:53:24.165,,x
3443,VELO,2022/10/04 17:53:57.898,,x
101708,VELO,2022/10/04 17:53:59.298,x,
3445,VELO,2022/10/04 17:54:26.199,,x
3446,VELO,2022/10/04 17:54:29.265,x,
3470,VELO,2022/10/04 17:54:42.100,,x
3471,VELO,2022/10/04 17:54:48.464,,x
3473,VL,2022/10/04 17:54:51.731,,x
3474,VELO,2022/10/04 17:55:25.998,,x
3475,VELO,2022/10/04 17:55:27.997,x,
3476,VL,2022/10/04 17:55:31.798,,x
3477,VELO,2022/10/04 17:55:36.265,x,
3478,VL,2022/10/04 17:55:41.566,,x
3482,VELO,2022/10/04 17:55:51.232,x,
3483,VL,2022/10/04 17:55:51.765,,x
3484,VELO,2022/10/04 17:55:59.764,,x
3491,VELO,2022/10/04 17:56:54.629,,x
3493,VELO,2022/10/04 17:57:24.829,,x
3494,VL,2022/10/04 17:57:42.164,,x
3495,MOTO,2022/10/04 17:58:14.562,,x
3497,VL,2022/10/04 17:58:34.829,,x
3498,VELO,2022/10/04 17:59:03.362,x,
3500,EDPM,2022/10/04 17:59:10.429,,x
3502,VELO,2022/10/04 17:59:35.095,x,
3503,VL,2022/10/04 17:59:35.895,,x
3504,VELO,2022/10/04 18:00:01.029,x,
3505,VELO,2022/10/04 18:00:28.829,,x
3509,VELO,2022/10/04 18:00:47.228,,x
3511,VELO,2022/10/04 18:01:00.095,x,
3514,VELO,2022/10/04 18:01:03.162,,x
3512,VELO,2022/10/04 18:01:04.629,,x
3515,VELO,2022/10/04 18:01:05.029,x,
3517,VL,2022/10/04 18:01:20.362,,x
3518,VELO,2022/10/04 18:01:28.494,x,
101709,VL,2022/10/04 18:01:31.893,x,
3520,VELO,2022/10/04 18:01:46.895,,x
101710,VL,2022/10/04 18:01:50.294,x,
3521,VL,2022/10/04 18:01:55.894,,x
3523,VL,2022/10/04 18:02:05.228,,x
3524,VL,2022/10/04 18:02:14.425,,x
3529,VL,2022/10/04 18:02:16.560,,x
3531,VELO,2022/10/04 18:02:22.029,x,
3532,VELO,2022/10/04 18:02:26.628,x,
3533,VELO,2022/10/04 18:02:40.026,,x
3535,VL,2022/10/04 18:02:52.427,,x
3537,VELO,2022/10/04 18:03:07.226,,x
3541,EDPM,2022/10/04 18:04:01.359,,x
3542,VL,2022/10/04 18:04:05.559,,x
3543,VELO,2022/10/04 18:04:10.228,,x
3545,VELO,2022/10/04 18:04:16.093,,x
3547,VELO,2022/10/04 18:04:21.693,,x
3550,VELO,2022/10/04 18:04:32.161,,x
3551,VELO,2022/10/04 18:04:33.227,,x
3555,VL,2022/10/04 18:04:41.960,,x
3571,VL,2022/10/04 18:04:57.694,,x
3572,VELO,2022/10/04 18:05:08.092,x,
3573,VELO,2022/10/04 18:05:18.361,,x
3574,VL,2022/10/04 18:05:36.093,,x
3575,VL,2022/10/04 18:05:40.293,,x
3577,VELO,2022/10/04 18:05:55.959,x,
101719,VELO,2022/10/04 18:05:57.491,x,
3576,VL,2022/10/04 18:06:24.026,,x
3579,VELO,2022/10/04 18:06:25.626,,x
3580,VELO,2022/10/04 18:06:35.956,,x
3581,VELO,2022/10/04 18:06:36.356,x,
3584,VL,2022/10/04 18:06:40.357,,x
3585,VELO,2022/10/04 18:06:44.757,,x
3586,VELO,2022/10/04 18:06:47.024,,x
3588,VL,2022/10/04 18:06:54.157,,x
3589,VELO,2022/10/04 18:06:57.223,,x
3590,VELO,2022/10/04 18:07:01.156,,x
3592,VELO,2022/10/04 18:07:13.490,x,
3591,VL,2022/10/04 18:07:17.090,,x
3594,VELO,2022/10/04 18:07:21.490,,x
3593,VL,2022/10/04 18:07:34.690,,x
3599,VL,2022/10/04 18:07:54.691,,x
3600,VL,2022/10/04 18:08:14.690,,x
3602,VELO,2022/10/04 18:08:21.091,,x
3601,VL,2022/10/04 18:08:24.825,,x
101721,VELO,2022/10/04 18:08:28.957,x,
3603,VL,2022/10/04 18:08:29.358,,x
3604,VL,2022/10/04 18:08:31.424,,x
3605,EDPM,2022/10/04 18:08:32.291,,x
3616,VELO,2022/10/04 18:08:56.491,x,
3617,VL,2022/10/04 18:09:00.490,,x
3618,VELO,2022/10/04 18:09:05.090,,x
3619,VELO,2022/10/04 18:09:05.290,,x
3620,VELO,2022/10/04 18:09:07.356,x,
3626,VELO,2022/10/04 18:09:14.488,,x
3627,VELO,2022/10/04 18:09:16.490,,x
3628,VL,2022/10/04 18:09:18.890,,x
3629,VELO,2022/10/04 18:09:24.823,,x
3630,VELO,2022/10/04 18:09:24.957,x,
3635,VELO,2022/10/04 18:09:26.689,x,
3632,VL,2022/10/04 18:09:30.358,,x
3638,VELO,2022/10/04 18:09:52.823,,x
3639,VL,2022/10/04 18:09:55.023,,x
3640,VELO,2022/10/04 18:10:03.758,,x
3641,VELO,2022/10/04 18:10:04.759,,x
3642,VELO,2022/10/04 18:10:43.689,x,
3647,VELO,2022/10/04 18:10:58.023,,x
3648,VELO,2022/10/04 18:10:58.555,,x
3649,EDPM,2022/10/04 18:11:00.624,,x
3651,MOTO,2022/10/04 18:11:03.488,,x
3652,VELO,2022/10/04 18:11:09.821,x,
3653,VL,2022/10/04 18:11:17.020,,x
3656,VELO,2022/10/04 18:11:20.487,x,
3655,VL,2022/10/04 18:11:21.487,,x
3657,VELO,2022/10/04 18:11:23.421,,x
101728,VELO,2022/10/04 18:11:34.223,,x
3661,VL,2022/10/04 18:11:43.487,,x
3664,VELO,2022/10/04 18:11:51.824,,x
3662,VELO,2022/10/04 18:11:52.224,,x
3665,VELO,2022/10/04 18:12:05.023,,x
3666,VELO,2022/10/04 18:12:19.022,,x
3667,VL,2022/10/04 18:12:31.821,,x
3668,VL,2022/10/04 18:12:33.621,,x
3670,VELO,2022/10/04 18:12:38.089,x,
3673,VELO,2022/10/04 18:12:38.156,x,
101730,VELO,2022/10/04 18:12:47.287,,x
3677,VELO,2022/10/04 18:12:50.888,,x
3680,VL,2022/10/04 18:13:10.821,,x
3682,VL,2022/10/04 18:13:19.353,,x
3683,VELO,2022/10/04 18:13:40.687,,x
3684,VL,2022/10/04 18:13:53.287,,x
3685,VELO,2022/10/04 18:14:13.489,,x
3686,VL,2022/10/04 18:14:27.421,,x
3687,VL,2022/10/04 18:14:51.285,,x
3688,VL,2022/10/04 18:14:56.687,,x
3689,VL,2022/10/04 18:15:40.285,,x
3690,VELO,2022/10/04 18:15:44.552,,x
3691,EDPM,2022/10/04 18:15:45.820,,x
3692,VELO,2022/10/04 18:16:12.285,,x
3693,VELO,2022/10/04 18:16:13.551,,x
3703,VL,2022/10/04 18:16:51.353,,x
3705,VELO,2022/10/04 18:17:02.284,x,
3706,VELO,2022/10/04 18:17:03.484,x,
3708,VL,2022/10/04 18:17:11.018,,x
3711,VELO,2022/10/04 18:17:19.154,,x
3709,VL,2022/10/04 18:17:40.017,,x
3712,VL,2022/10/04 18:17:42.217,,x
3713,VL,2022/10/04 18:17:44.483,,x
3714,VELO,2022/10/04 18:17:49.951,x,
3716,VELO,2022/10/04 18:18:07.753,,x
3715,VL,2022/10/04 18:18:39.218,,x
3717,VL,2022/10/04 18:18:42.751,,x
3718,VELO,2022/10/04 18:18:45.152,,x
3723,VL,2022/10/04 18:18:48.152,,x
3725,VL,2022/10/04 18:19:11.951,,x
3729,VL,2022/10/04 18:20:02.482,,x
3732,MOTO,2022/10/04 18:20:21.949,,x
3734,VELO,2022/10/04 18:20:57.015,x,
3735,VELO,2022/10/04 18:21:25.614,,x
3736,VELO,2022/10/04 18:21:28.614,x,
3747,VELO,2022/10/04 18:21:57.882,,x
3748,VELO,2022/10/04 18:22:01.148,x,
