ID,Catégorie,Horodate,détection de départ,détection de sortie,REMARQUE
129291,VL,2022/10/14 11:42:05.148,E,S2,
129308,VL,2022/10/14 11:43:33.298,E,S2,
129309,VL,2022/10/14 11:44:45.214,E,S2,
129311,VL,2022/10/14 11:45:22.646,E,S2,
129314,UT,2022/10/14 11:45:39.716,E,S2,
129340,VL,2022/10/14 11:47:37.897,S2,E,
129344,VL,2022/10/14 11:48:13.299,E,S2,
129345,VL,2022/10/14 11:48:17.133,E,S2,
129363,VL,2022/10/14 11:49:08.881,E,S2,
129364,VL,2022/10/14 11:49:14.215,S2,E,
129366,VL,2022/10/14 11:49:47.433,S2,E,
129370,VL,2022/10/14 11:49:49.664,E,S2,
129399,VL,2022/10/14 11:52:14.931,E,S2,
129409,VL,2022/10/14 11:56:32.083,S2,E,
129413,VL,2022/10/14 11:56:38.764,E,S2,
129417,VL,2022/10/14 11:58:11.365,E,S2,
129443,VL,2022/10/14 12:00:07.983,S2,E,
129459,VL,2022/10/14 12:01:08.282,S2,S3,
129499,VL,2022/10/14 12:03:24.382,S3,S2,
129507,VL,2022/10/14 12:06:49.582,E,S2,
129559,VL,2022/10/14 12:12:18.849,E,S2,
129575,VL,2022/10/14 12:14:13.765,E,S2,
129576,VL,2022/10/14 12:14:16.701,E,S2,
129577,VL,2022/10/14 12:14:21.083,S2,E,
129621,VL,2022/10/14 12:17:52.966,E,S2,
129661,VL,2022/10/14 12:21:46.381,E,S2,
129673,PL_1,2022/10/14 12:22:37.629,S1,S2,
129679,VL,2022/10/14 12:22:44.165,E,S2,
129702,UT,2022/10/14 12:24:33.214,E,S3,
129714,UT,2022/10/14 12:25:34.049,E,S2,
129814,VL,2022/10/14 12:30:01.632,E,S2,
129830,VELO,2022/10/14 12:30:38.783,S2,E,
129832,VL,2022/10/14 12:31:16.633,E,S2,
129846,VL,2022/10/14 12:31:37.430,E,S2,
129857,VL,2022/10/14 12:33:00.917,E,S2,
129872,VL,2022/10/14 12:33:25.680,E,S2,
129914,VL,2022/10/14 12:35:33.549,S2,E,
129920,VL,2022/10/14 12:36:34.630,S2,E,
129936,VL,2022/10/14 12:37:53.097,E,S2,
129937,VL,2022/10/14 12:37:55.899,E,S2,
129946,VL,2022/10/14 12:38:25.933,S3,E,
129952,VL,2022/10/14 12:38:32.865,E,S2,
129981,VL,2022/10/14 12:40:51.564,E,S2,
130086,VL,2022/10/14 12:42:59.598,S3,E,
130088,MOTO,2022/10/14 12:43:07.731,E,S2,
130100,MOTO,2022/10/14 12:43:38.215,S2,E,
130113,VELO,2022/10/14 12:44:11.350,S3,E,
130134,VL,2022/10/14 12:44:36.083,S3,E,
130148,VL,2022/10/14 12:46:18.632,E,S2,
130154,VL,2022/10/14 12:47:06.166,E,S2,
130157,VL,2022/10/14 12:47:11.432,E,S2,
130159,VL,2022/10/14 12:47:24.031,S2,E,
130160,VL,2022/10/14 12:47:27.629,S2,E,
130174,VL,2022/10/14 12:48:17.348,E,S2,
130176,MOTO,2022/10/14 12:48:37.983,S2,E,
130199,VL,2022/10/14 12:49:18.965,S2,E,
130202,VL,2022/10/14 12:49:52.364,E,S2,
130203,VL,2022/10/14 12:50:32.697,S2,S1,
130208,VL,2022/10/14 12:50:56.031,S2,E,
130209,VL,2022/10/14 12:51:00.297,S2,E,
130211,VL,2022/10/14 12:51:02.832,E,S2,
130232,VL,2022/10/14 12:51:55.830,E,S2,
130244,VL,2022/10/14 12:52:05.899,E,S2,
130251,VL,2022/10/14 12:52:15.446,E,S2,
130255,VL,2022/10/14 12:52:24.113,E,S2,
130271,VL,2022/10/14 12:53:18.315,E,S2,
130290,VL,2022/10/14 12:53:57.550,S2,S2,demi-tour
130293,VL,2022/10/14 12:54:14.033,E,S2,
130297,VL,2022/10/14 12:54:18.646,E,S2,
130303,VL,2022/10/14 12:54:22.781,E,S2,
130307,VL,2022/10/14 12:54:27.950,E,S2,
130334,VL,2022/10/14 12:54:55.749,S2,E,
130339,MOTO,2022/10/14 12:55:19.014,S2,E,
130340,VL,2022/10/14 12:55:22.480,S2,E,
130345,UT,2022/10/14 12:55:49.347,S2,E,
130348,VL,2022/10/14 12:55:57.680,E,S2,
130349,VL,2022/10/14 12:56:00.346,S2,E,
130373,VL,2022/10/14 12:56:36.800,S2,E,
130375,VL,2022/10/14 12:56:41.148,E,S2,
130376,VL,2022/10/14 12:56:47.548,S2,E,
130382,VL,2022/10/14 12:56:55.014,E,S2,
130395,VL,2022/10/14 12:57:07.880,E,S2,
130398,VL,2022/10/14 12:57:19.215,E,S2,
130421,VL,2022/10/14 12:57:32.366,E,S2,
130429,VL,2022/10/14 12:57:39.231,S2,E,
130477,VL,2022/10/14 12:58:49.514,S2,E,
130481,VL,2022/10/14 12:58:55.649,E,S2,
130497,VL,2022/10/14 12:59:05.632,E,S2,
130507,VL,2022/10/14 12:59:24.913,E,S2,
130517,VL,2022/10/14 12:59:56.216,E,S2,
130523,VL,2022/10/14 13:00:03.097,E,S2,
130545,VL,2022/10/14 13:00:57.831,S2,E,
130548,VL,2022/10/14 13:01:01.565,S2,E,
130551,MOTO,2022/10/14 13:01:03.249,S2,E,
130553,VL,2022/10/14 13:01:03.883,E,S2,
130560,VL,2022/10/14 13:01:13.396,S2,E,
130591,VL,2022/10/14 13:02:13.980,E,S2,
130592,VL,2022/10/14 13:02:16.980,S2,E,
130594,VL,2022/10/14 13:02:18.380,E,S2,
130595,VL,2022/10/14 13:02:20.182,E,S2,
130596,MOTO,2022/10/14 13:02:25.779,E,S2,
130597,VL,2022/10/14 13:02:28.046,E,S2,
130602,VL,2022/10/14 13:02:32.780,S3,E,
130638,VL,2022/10/14 13:02:59.781,E,S2,
130658,VL,2022/10/14 13:03:23.316,S2,E,
130714,VL,2022/10/14 13:04:19.514,S2,E,
130745,VL,2022/10/14 13:04:39.980,S2,E,
130809,MOTO,2022/10/14 13:05:24.066,S2,E,
130829,VL,2022/10/14 13:05:39.833,S2,E,
130832,VL,2022/10/14 13:05:43.432,S2,E,
130839,VL,2022/10/14 13:05:58.314,S2,E,
130844,VELO,2022/10/14 13:06:09.033,S2,E,
130884,VL,2022/10/14 13:06:22.713,S2,S1,
130888,VL,2022/10/14 13:06:30.250,E,S2,
130890,VL,2022/10/14 13:06:36.196,S1,S2,
130891,VL,2022/10/14 13:06:37.863,S2,E,
130896,VELO,2022/10/14 13:06:39.664,S2,E,
130909,VL,2022/10/14 13:06:51.646,E,S2,
130916,MOTO,2022/10/14 13:06:59.699,S2,E,
130918,VL,2022/10/14 13:07:04.730,E,S2,
130932,VL,2022/10/14 13:07:21.797,E,S2,
130936,VL,2022/10/14 13:07:26.329,E,S2,
130965,VL,2022/10/14 13:08:01.900,S2,E,
130977,VL,2022/10/14 13:08:17.047,S2,S1,
130978,VL,2022/10/14 13:08:27.047,E,S2,
130983,VELO,2022/10/14 13:08:42.163,S2,E,
130985,VL,2022/10/14 13:08:50.099,S2,E,
131005,VL,2022/10/14 13:09:12.230,E,S3,
131026,VL,2022/10/14 13:09:33.964,S3,E,
131044,MOTO,2022/10/14 13:10:18.485,E,S2,
131045,VELO,2022/10/14 13:10:20.350,E,S2,
131046,VL,2022/10/14 13:10:21.766,E,S2,
131048,VL,2022/10/14 13:10:24.981,E,S2,
131051,VL,2022/10/14 13:10:27.847,E,S2,
131053,VL,2022/10/14 13:10:29.380,S2,E,
131054,VL,2022/10/14 13:10:37.514,E,S2,
131055,MOTO,2022/10/14 13:10:39.181,E,S2,
131078,UT,2022/10/14 13:11:05.633,S2,E,
131083,VL,2022/10/14 13:11:10.362,S3,E,
131084,VL,2022/10/14 13:11:22.099,S2,E,
131099,VL,2022/10/14 13:11:53.097,S2,E,
131101,VL,2022/10/14 13:12:07.632,S2,E,
131130,MOTO,2022/10/14 13:12:50.049,S2,E,
131137,VL,2022/10/14 13:12:52.900,S2,E,
131138,VL,2022/10/14 13:12:55.350,S3,E,
131140,MOTO,2022/10/14 13:13:07.699,E,S2,
131145,VL,2022/10/14 13:13:39.113,S2,E,
131148,VL,2022/10/14 13:14:17.180,S2,E,
131150,VL,2022/10/14 13:14:19.449,E,S2,
131161,VL,2022/10/14 13:14:45.249,S2,E,
131216,VL,2022/10/14 13:16:22.899,E,S2,
131222,VL,2022/10/14 13:16:46.765,E,S2,
131227,VL,2022/10/14 13:16:57.496,E,S2,
131231,VL,2022/10/14 13:17:31.383,E,S3,
131236,VL,2022/10/14 13:17:55.482,E,S2,
131252,VL,2022/10/14 13:18:40.747,S2,E,
131286,VL,2022/10/14 13:20:39.715,S2,E,
131292,VL,2022/10/14 13:21:52.715,E,S2,
131302,VELO,2022/10/14 13:22:31.480,E,S2,
131454,VELO,2022/10/14 13:27:54.197,E,S2,
131468,VL,2022/10/14 13:28:56.250,E,S2,
131491,MOTO,2022/10/14 13:29:25.483,S1,S2,
131507,UT,2022/10/14 13:29:57.399,S2,E,
131540,VL,2022/10/14 13:32:52.366,E,S2,
131543,VL,2022/10/14 13:32:56.896,E,S2,
131562,VL,2022/10/14 13:33:30.230,S2,E,
131569,VL,2022/10/14 13:34:06.363,S1,S2,
131574,VL,2022/10/14 13:34:19.497,S2,E,
131616,UT,2022/10/14 13:37:45.113,E,S2,
131617,VL,2022/10/14 13:38:12.181,S2,E,
131619,VL,2022/10/14 13:38:21.764,E,S2,
131642,MOTO,2022/10/14 13:39:07.897,S2,E,
131649,MOTO,2022/10/14 13:39:10.364,S2,E,
131656,VL,2022/10/14 13:39:18.099,E,S2,
131676,VL,2022/10/14 13:41:22.980,E,S2,
131681,VL,2022/10/14 13:42:23.781,S2,E,
131682,VL,2022/10/14 13:43:02.849,E,S2,
131691,VL,2022/10/14 13:44:18.264,E,S2,
131701,VL,2022/10/14 13:45:31.232,E,S2,
131702,VL,2022/10/14 13:46:01.066,S2,E,
131740,UT,2022/10/14 13:49:07.896,E,S2,
131750,VELO,2022/10/14 13:50:19.533,E,S2,
131752,VL,2022/10/14 13:51:10.396,E,S2,
131758,VL,2022/10/14 13:51:53.196,E,S2,
131778,VL,2022/10/14 13:52:45.413,S2,E,
131792,VL,2022/10/14 13:55:12.083,E,S2,
131821,VL,2022/10/14 13:56:07.280,S2,E,
131825,VL,2022/10/14 13:56:37.480,S2,E,
131839,VELO,2022/10/14 13:57:14.099,S2,E,
131840,VL,2022/10/14 13:57:29.717,E,S2,
131841,VL,2022/10/14 13:57:35.350,S2,E,
131842,VL,2022/10/14 13:57:43.166,S2,E,
131855,UT,2022/10/14 13:59:16.832,E,S2,
131863,VELO,2022/10/14 13:59:58.231,E,S2,
131867,VELO,2022/10/14 14:00:19.631,E,S2,
131931,VL,2022/10/14 14:08:59.316,E,S2,
131942,VL,2022/10/14 14:09:38.100,E,S2,
131943,VL,2022/10/14 14:09:55.182,E,S2,
131953,VL,2022/10/14 14:10:53.847,E,S2,
131954,VL,2022/10/14 14:10:58.113,S2,E,
131961,VL,2022/10/14 14:12:30.364,S2,E,
131963,VL,2022/10/14 14:12:34.030,S2,E,
131988,VELO,2022/10/14 14:16:20.401,E,S2,
131992,UT,2022/10/14 14:16:48.900,E,S2,
132013,VL,2022/10/14 14:17:33.066,E,S2,
132020,VL,2022/10/14 14:18:52.098,E,S2,
132037,VL,2022/10/14 14:21:38.632,S2,E,
132051,MOTO,2022/10/14 14:22:32.580,S2,E,
132052,VL,2022/10/14 14:23:00.497,E,S2,
132054,VL,2022/10/14 14:23:51.281,S2,E,
132065,VL,2022/10/14 14:26:41.180,E,S2,
132073,VL,2022/10/14 14:27:18.030,E,S2,
132080,VL,2022/10/14 14:29:18.764,E,S2,
132081,VL,2022/10/14 14:29:25.897,E,S2,
132082,VL,2022/10/14 14:29:41.496,E,S2,
132096,PL_1,2022/10/14 14:31:02.496,E,S1,
132105,UT,2022/10/14 14:31:05.498,S1,S2,
132122,MOTO,2022/10/14 14:32:10.833,E,S2,
132123,VL,2022/10/14 14:32:18.149,S2,E,
132124,VL,2022/10/14 14:33:28.083,E,S2,
132159,VL,2022/10/14 14:34:14.582,S1,E,
132165,VL,2022/10/14 14:34:24.482,E,S2,
132175,UT,2022/10/14 14:34:39.881,S2,S1,
132177,VL,2022/10/14 14:34:53.318,E,S2,
132183,VL,2022/10/14 14:36:01.500,E,S2,
132197,VL,2022/10/14 14:37:14.769,E,S2,
132198,VL,2022/10/14 14:37:45.634,E,S2,
132206,VL,2022/10/14 14:37:54.750,E,S2,
132210,VL,2022/10/14 14:38:14.600,S2,E,
132217,VL,2022/10/14 14:38:39.118,E,S2,
132255,VL,2022/10/14 14:41:25.913,S2,S2,demi-tour
132265,VL,2022/10/14 14:41:49.701,S2,E,
132290,VL,2022/10/14 14:42:31.735,S1,S2,
132294,VL,2022/10/14 14:42:38.515,S2,E,
132299,VL,2022/10/14 14:42:49.200,S2,E,
132319,VL,2022/10/14 14:43:13.433,E,S2,
132321,VL,2022/10/14 14:43:26.183,E,S2,
132322,UT,2022/10/14 14:43:30.115,E,S2,
132331,VL,2022/10/14 14:44:34.501,E,S2,
132343,VL,2022/10/14 14:45:19.000,E,S2,
132344,VL,2022/10/14 14:45:31.333,E,S2,
132345,VL,2022/10/14 14:45:40.732,E,S2,
132350,VL,2022/10/14 14:45:43.833,E,S2,
132401,VL,2022/10/14 14:46:37.767,S2,E,
132402,VL,2022/10/14 14:46:56.716,S2,E,
132403,MOTO,2022/10/14 14:46:58.783,S2,E,
132418,UT,2022/10/14 14:47:46.748,E,S2,
132433,VL,2022/10/14 14:48:07.613,S3,E,
132434,VL,2022/10/14 14:48:13.568,S2,S1,
132441,VL,2022/10/14 14:48:46.964,E,S2,
132447,VL,2022/10/14 14:48:50.782,S2,E,
132452,VL,2022/10/14 14:48:54.200,S2,E,
132458,VL,2022/10/14 14:49:17.665,E,S2,
132463,MOTO,2022/10/14 14:49:25.384,E,S2,
132465,VL,2022/10/14 14:49:28.600,E,S2,
132467,VL,2022/10/14 14:49:30.885,E,S2,
132471,VL,2022/10/14 14:49:34.833,E,S2,
132475,VL,2022/10/14 14:49:39.116,E,S3,
132492,VL,2022/10/14 14:49:57.600,E,S3,
132508,MOTO,2022/10/14 14:50:12.464,E,S2,
132524,VL,2022/10/14 14:51:43.834,S2,E,
132531,VL,2022/10/14 14:51:56.531,E,S2,
132537,VL,2022/10/14 14:52:03.632,S2,E,
132544,VL,2022/10/14 14:52:23.015,E,S2,
132549,VELO,2022/10/14 14:52:31.649,E,S2,
132584,VL,2022/10/14 14:53:05.499,E,S2,
132617,VELO,2022/10/14 14:53:52.215,S3,E,
132622,VL,2022/10/14 14:54:04.849,S2,E,
132638,VL,2022/10/14 14:54:44.965,S2,E,
132639,MOTO,2022/10/14 14:54:47.518,S2,E,
132645,VELO,2022/10/14 14:54:56.732,S2,E,
132646,VL,2022/10/14 14:55:03.683,E,S2,
132647,VL,2022/10/14 14:55:16.700,S2,E,
132648,VELO,2022/10/14 14:55:35.699,E,S2,
132655,VL,2022/10/14 14:55:49.847,E,S3,
132664,MOTO,2022/10/14 14:56:18.084,E,S2,
132673,VL,2022/10/14 14:56:36.047,S2,E,
132713,VELO,2022/10/14 14:58:26.383,E,S2,
132718,VL,2022/10/14 14:58:55.967,E,S2,
132785,VL,2022/10/14 15:04:39.264,E,S2,
132810,UT,2022/10/14 15:05:27.784,E,S2,
132812,UT,2022/10/14 15:06:18.797,S2,E,
132866,UT,2022/10/14 15:08:50.783,E,S2,
132869,MOTO,2022/10/14 15:11:24.647,S2,E,
132890,VL,2022/10/14 15:15:19.182,S1,E,
132893,VL,2022/10/14 15:15:32.132,E,S2,
132899,VL,2022/10/14 15:16:07.083,S2,E,
132902,UT,2022/10/14 15:16:25.300,E,S2,
132906,VL,2022/10/14 15:17:23.580,S3,E,
132956,VL,2022/10/14 15:19:13.830,S2,E,
132966,VL,2022/10/14 15:20:44.983,E,S2,
132977,VL,2022/10/14 15:22:25.083,S2,S1,
133024,UT,2022/10/14 15:27:06.283,E,S2,
133025,VL,2022/10/14 15:27:37.384,E,S2,
133030,VL,2022/10/14 15:28:27.266,E,S2,
133032,VL,2022/10/14 15:28:43.098,E,S2,
133049,VL,2022/10/14 15:33:04.465,E,S2,
133067,VL,2022/10/14 15:34:40.331,S2,E,
133072,VL,2022/10/14 15:35:06.763,E,S2,
133083,VELO,2022/10/14 15:37:04.433,S2,E,
133085,VL,2022/10/14 15:37:27.380,S2,E,
133091,VL,2022/10/14 15:37:55.766,E,S2,
133095,UT,2022/10/14 15:43:28.134,E,S2,
133106,VL,2022/10/14 15:47:37.434,S3,E,
133107,VL,2022/10/14 15:47:39.368,S3,E,
133117,UT,2022/10/14 15:48:32.249,S2,E,
133122,VL,2022/10/14 15:49:48.499,E,S2,
133130,VELO,2022/10/14 15:51:58.163,E,S2,
133135,VL,2022/10/14 15:52:20.532,S2,E,
133169,VL,2022/10/14 15:57:25.449,S2,E,
133176,VL,2022/10/14 15:57:57.700,S2,E,
133178,MOTO,2022/10/14 15:59:41.416,E,S2,
133179,MOTO,2022/10/14 16:00:02.848,S2,E,
133227,VELO,2022/10/14 16:03:18.949,S2,E,
133236,UT,2022/10/14 16:04:16.082,E,S2,
133258,VL,2022/10/14 16:06:28.184,S2,E,
133300,UT,2022/10/14 16:07:14.133,E,S2,
133312,VL,2022/10/14 16:07:19.482,S2,E,
133337,MOTO,2022/10/14 16:10:58.531,S1,E,
133346,MOTO,2022/10/14 16:13:02.831,S2,E,
133349,VL,2022/10/14 16:13:49.550,S2,E,
133351,VL,2022/10/14 16:14:31.099,E,S2,
133365,VELO,2022/10/14 16:16:40.681,S2,E,
133368,VL,2022/10/14 16:16:55.316,E,S2,
133370,VL,2022/10/14 16:17:28.415,E,S2,
133373,VL,2022/10/14 16:17:33.251,E,S2,
133382,VL,2022/10/14 16:17:55.981,E,S2,
133391,UT,2022/10/14 16:19:02.582,S1,S2,
133407,VL,2022/10/14 16:20:06.649,S2,E,
133408,VL,2022/10/14 16:20:38.882,S2,E,
133409,MOTO,2022/10/14 16:21:08.732,E,S2,
133412,VL,2022/10/14 16:22:20.548,E,S2,
133424,VL,2022/10/14 16:23:33.833,S2,E,
133426,VL,2022/10/14 16:23:41.134,S2,E,
133453,VL,2022/10/14 16:24:43.000,E,S2,
133508,VL,2022/10/14 16:25:45.283,S2,E,
133514,VL,2022/10/14 16:26:20.899,E,S2,
133527,MOTO,2022/10/14 16:26:49.650,S2,E,
133541,VELO,2022/10/14 16:27:25.264,E,S2,
133542,VL,2022/10/14 16:27:46.701,S2,E,
133544,MOTO,2022/10/14 16:28:12.417,S2,E,
133568,VL,2022/10/14 16:28:48.431,S3,E,
133579,UT,2022/10/14 16:30:11.201,S2,E,
133582,VL,2022/10/14 16:30:17.146,E,S2,
133588,VL,2022/10/14 16:30:26.801,E,S2,
133589,VL,2022/10/14 16:30:35.065,E,S2,
133597,VL,2022/10/14 16:30:53.064,E,S2,
133641,VL,2022/10/14 16:32:06.950,S2,E,
133648,VL,2022/10/14 16:32:15.700,E,S2,
133699,VL,2022/10/14 16:33:13.401,S2,E,
133704,VL,2022/10/14 16:33:17.883,S2,E,
133707,VELO,2022/10/14 16:33:23.269,S2,E,
133710,VL,2022/10/14 16:33:26.801,S2,E,
133715,VL,2022/10/14 16:33:37.282,E,S2,
133717,VL,2022/10/14 16:33:41.815,E,S2,
133718,VL,2022/10/14 16:33:51.200,E,S2,
133723,VL,2022/10/14 16:33:59.952,E,S2,
133750,VL,2022/10/14 16:34:15.934,S2,E,
133762,VL,2022/10/14 16:34:47.734,S3,E,
133767,MOTO,2022/10/14 16:34:54.783,S2,E,
133771,MOTO,2022/10/14 16:35:04.201,S2,E,
133799,VL,2022/10/14 16:35:36.432,S3,E,
133812,VL,2022/10/14 16:35:54.950,E,S2,
133825,VL,2022/10/14 16:36:03.781,S2,E,
133867,VL,2022/10/14 16:36:35.267,S2,E,
133887,VL,2022/10/14 16:37:17.015,S2,E,
133923,VL,2022/10/14 16:38:00.134,E,S2,
133927,VL,2022/10/14 16:38:10.882,S2,E,
133928,VL,2022/10/14 16:38:14.282,E,S2,
133935,VL,2022/10/14 16:38:20.031,S2,E,
133941,MOTO,2022/10/14 16:38:22.433,S2,E,
133949,MOTO,2022/10/14 16:38:32.200,S2,E,
133956,VL,2022/10/14 16:38:47.147,S2,E,
133991,VL,2022/10/14 16:40:14.048,S3,E,
133992,VL,2022/10/14 16:40:37.199,S2,E,
134030,VL,2022/10/14 16:41:58.236,S2,E,
134064,VL,2022/10/14 16:43:31.116,S2,E,
134078,UT,2022/10/14 16:43:59.151,S2,E,
134084,VL,2022/10/14 16:44:17.999,S2,E,
134093,MOTO,2022/10/14 16:45:53.401,S2,E,
134094,VELO,2022/10/14 16:46:48.682,E,S2,
134096,MOTO,2022/10/14 16:47:33.967,E,S2,
134101,MOTO,2022/10/14 16:48:16.897,S2,E,
134122,VL,2022/10/14 16:51:04.699,S2,E,
134199,VELO,2022/10/14 16:57:09.234,S2,E,
134200,VL,2022/10/14 16:57:42.482,E,S2,
134219,VL,2022/10/14 17:00:33.150,E,S2,
134229,VL,2022/10/14 17:01:16.681,E,S2,
134231,UT,2022/10/14 17:02:29.215,S2,E,
134233,VL,2022/10/14 17:02:58.418,E,S2,
134234,VL,2022/10/14 17:03:15.799,E,S2,
134275,VL,2022/10/14 17:10:21.083,S2,E,
134283,VL,2022/10/14 17:11:02.282,E,S2,
134285,MOTO,2022/10/14 17:11:45.348,S2,E,
134287,VL,2022/10/14 17:11:51.614,S2,E,
134288,VL,2022/10/14 17:14:36.199,S2,E,
134291,VELO,2022/10/14 17:14:43.917,E,S2,
134296,VL,2022/10/14 17:15:09.215,S2,E,
134300,VELO,2022/10/14 17:17:16.900,S2,E,
134310,VELO,2022/10/14 17:20:08.114,S2,E,
134345,VL,2022/10/14 17:25:30.000,S3,E,
134354,VELO,2022/10/14 17:27:35.431,E,S2,
134361,VL,2022/10/14 17:30:38.698,S3,E,
134372,VELO,2022/10/14 17:34:00.550,E,S2,
134390,VELO,2022/10/14 17:35:53.267,S2,E,
134413,VELO,2022/10/14 17:36:52.500,E,S2,
134417,VL,2022/10/14 17:37:21.633,E,S2,
134448,VELO,2022/10/14 17:39:31.981,S2,E,
134461,VL,2022/10/14 17:40:29.050,E,S2,
134464,VL,2022/10/14 17:41:58.851,E,S2,
134468,VELO,2022/10/14 17:42:46.281,S2,E,
134478,VL,2022/10/14 17:43:54.231,E,S2,
134502,VL,2022/10/14 17:46:04.682,S2,E,
134505,VELO,2022/10/14 17:46:25.200,S2,E,
134515,VL,2022/10/14 17:47:39.250,E,S2,
134549,VL,2022/10/14 17:53:10.199,S2,E,
134553,VL,2022/10/14 17:54:15.381,S2,E,
134554,VELO,2022/10/14 17:54:46.548,E,S2,
134580,VL,2022/10/14 18:00:26.080,S2,E,
134586,VL,2022/10/14 18:01:14.081,E,S2,
134597,VL,2022/10/14 18:02:15.449,E,S2,
134601,VL,2022/10/14 18:02:57.552,E,S2,
134608,VL,2022/10/14 18:05:00.347,E,S2,
134610,VL,2022/10/14 18:05:03.748,E,S2,
134623,VELO,2022/10/14 18:05:36.882,S2,E,
134625,VL,2022/10/14 18:05:40.280,S3,E,
134644,VL,2022/10/14 18:07:41.930,S2,E,
134647,VL,2022/10/14 18:07:45.098,E,S2,
134648,VL,2022/10/14 18:08:00.281,E,S2,
134650,VL,2022/10/14 18:08:23.363,E,S2,
134653,UT,2022/10/14 18:09:28.117,E,S2,
134657,VL,2022/10/14 18:09:30.318,E,S2,
134663,MOTO,2022/10/14 18:09:38.014,E,S2,
134669,UT,2022/10/14 18:11:17.866,E,S2,
134694,UT,2022/10/14 18:12:45.400,S2,E,
134704,VL,2022/10/14 18:13:23.216,E,S2,
134711,VELO,2022/10/14 18:13:47.066,S2,E,
134714,VELO,2022/10/14 18:13:47.966,S2,E,
134721,VELO,2022/10/14 18:14:12.583,S2,E,
134722,VL,2022/10/14 18:14:44.266,E,S2,
134747,VL,2022/10/14 18:15:42.383,S2,E,
134753,VL,2022/10/14 18:16:00.115,E,S2,
134759,VL,2022/10/14 18:16:34.914,E,S2,
134763,VL,2022/10/14 18:16:49.482,E,S2,
134787,VL,2022/10/14 18:17:34.016,E,S2,
134798,VL,2022/10/14 18:18:12.499,S2,E,
134804,VELO,2022/10/14 18:18:50.766,S2,E,
134805,UT,2022/10/14 18:18:54.233,S2,E,
134808,VL,2022/10/14 18:19:10.915,S2,E,
134819,MOTO,2022/10/14 18:19:39.066,E,S2,
134832,VL,2022/10/14 18:20:30.384,S2,E,
134841,VELO,2022/10/14 18:21:29.247,S2,E,
134877,VL,2022/10/14 18:22:48.198,S2,E,
134894,MOTO,2022/10/14 18:23:38.382,S2,E,
134895,MOTO,2022/10/14 18:23:40.266,S2,E,
134904,MOTO,2022/10/14 18:23:59.365,S2,E,
134916,VL,2022/10/14 18:25:06.916,S2,E,
134936,VL,2022/10/14 18:26:02.082,S2,E,
134959,VL,2022/10/14 18:26:50.831,S2,E,
134966,MOTO,2022/10/14 18:27:14.545,S2,E,
134996,VL,2022/10/14 18:28:02.081,E,S2,
135011,VL,2022/10/14 18:28:51.063,S2,E,
135018,VL,2022/10/14 18:30:00.732,S2,E,
135020,VL,2022/10/14 18:30:21.031,S2,E,
135023,VL,2022/10/14 18:30:32.416,S2,E,
135031,VL,2022/10/14 18:30:53.631,S2,E,
135035,VL,2022/10/14 18:32:48.883,S2,E,
135040,MOTO,2022/10/14 18:33:24.731,E,S2,
135056,VL,2022/10/14 18:34:27.898,S2,E,
135085,VL,2022/10/14 18:35:50.383,S2,E,
135088,VL,2022/10/14 18:36:03.896,E,S2,
135090,UT,2022/10/14 18:36:26.313,S2,E,
135093,VL,2022/10/14 18:36:47.600,E,S2,
135105,VL,2022/10/14 18:38:45.480,S3,S2,
135106,MOTO,2022/10/14 18:39:05.333,S2,E,
135110,VL,2022/10/14 18:39:54.315,E,S2,
135133,EDPM,2022/10/14 18:43:12.047,E,S2,
135141,VL,2022/10/14 18:44:32.347,S2,E,
135170,VL,2022/10/14 18:49:13.932,S2,E,
135212,VELO,2022/10/14 18:57:55.816,E,S2,
135229,VL,2022/10/14 19:00:47.750,S2,E,
135230,VL,2022/10/14 19:01:36.497,S2,E,
135237,VL,2022/10/14 19:07:50.014,E,S2,
135238,VL,2022/10/14 19:08:14.764,E,S2,
135239,UT,2022/10/14 19:08:29.331,E,S2,
135257,VL,2022/10/14 19:14:36.581,S2,E,
135259,VL,2022/10/14 19:15:35.665,E,S2,
135261,VL,2022/10/14 19:16:49.334,S2,E,
135282,VL,2022/10/14 19:25:03.215,E,S2,
135288,VL,2022/10/14 19:30:46.765,E,S2,
135300,UT,2022/10/14 19:34:26.916,S2,E,
135301,VL,2022/10/14 19:35:33.333,S2,E,
135310,VL,2022/10/14 19:36:20.733,E,S2,
135327,VELO,2022/10/14 19:40:53.481,S2,E,
135360,VL,2022/10/14 19:47:00.083,S2,E,
135361,VL,2022/10/14 19:47:07.548,E,S2,
135501,MOTO,2022/10/14 19:56:50.881,S2,E,
135504,VELO,2022/10/14 19:57:42.948,S2,E,
135513,VL,2022/10/14 19:59:29.748,E,S2,
135739,VL,2022/10/14 20:23:45.400,E,S2,
135758,VL,2022/10/14 20:25:10.201,S2,E,
135796,VL,2022/10/14 20:32:19.267,E,S2,
135832,VL,2022/10/14 20:40:37.566,E,S2,
135908,VL,2022/10/14 20:51:13.067,S2,S1,
135975,VELO,2022/10/14 21:01:46.934,S2,E,
136179,VELO,2022/10/14 21:33:11.500,E,S2,
136187,VELO,2022/10/14 21:35:32.733,S2,E,
136188,VELO,2022/10/14 21:35:33.666,S2,E,
136191,VL,2022/10/14 21:35:42.464,E,S2,
136338,VELO,2022/10/14 22:05:37.297,E,S2,
